Assembly ID	Archaeal_Kingdom	Evaluated_on	Decision	Reason	Run
GCA_003584625.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964004455.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964000085.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963999385.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964007685.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_946537725.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965368475.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_900769925.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_902789165.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_902764555.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_902607335.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_902607765.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_905067535.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_905067485.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_905213915.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_905200445.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_902827205.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_903867775.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_903915105.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_903895465.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_903843865.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_963992095.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_026414505.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_026414205.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_937132175.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_937890175.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_937896405.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964013345.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964013225.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964013425.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_945828665.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_945868515.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_945971405.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_947305015.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_963580425.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963580295.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_963694035.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_963578415.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_949372645.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963695265.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963765255.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963776515.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_963831125.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_958454325.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_959599785.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963607735.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964359455.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964618995.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964630685.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964486435.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964552335.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964386765.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964416865.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964374085.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964597005.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964434885.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964570975.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964497545.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964345105.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964585285.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964468585.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964412405.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964556645.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964469645.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964453945.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964401215.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964526385.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964526625.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964577775.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964481115.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964577755.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964426715.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964645485.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964520075.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964639155.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964427985.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964545755.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964564925.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964607845.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964643085.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964546215.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964552575.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964488275.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964493055.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_965372085.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_977869605.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965326235.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965325185.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965327145.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965324675.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_965659045.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_975901335.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_975903135.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_975955615.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_978002995.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_034002765.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_037140755.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_032662965.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_032666925.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041304545.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_033582095.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_033580105.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054609095.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038125145.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_045628665.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_045641525.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_034716815.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_040772645.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_050173465.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049286665.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049687835.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049582945.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041230315.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041230375.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_050011655.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_045568255.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054799455.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054799395.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054798675.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054799165.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054799155.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054798915.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054799335.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_046761085.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041553415.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_047617045.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_051302685.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_050259295.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_050259915.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_050259215.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_053576795.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_049412325.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_052361085.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_055187555.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054976425.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055162015.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055057525.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055178635.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055189455.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_055162235.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_055186355.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_054988755.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_046290005.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049633745.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049616065.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049626045.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049629025.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049621985.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049632905.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049620745.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049622845.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054032555.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054037655.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053938105.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053985815.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053992755.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053987215.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054029095.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053938905.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054002955.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049852185.2	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049860595.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054317255.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054327815.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_004366975.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002011315.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002010225.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002010275.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002010035.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002010205.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_001508715.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_001549435.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_001549395.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_001549495.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
